  0.3704E-03;   0.4683E-03;   0.4780E-03;   0.4910E-03;   0.5060E-03;   0.5224E-03;   0.5394E-03;   0.5569E-03;   0.5745E-03;   0.5922E-03;   0.6099E-03;   0.6275E-03;   0.6452E-03;   0.6627E-03;   0.6799E-03;   0.6965E-03;   0.7121E-03;   0.7261E-03;   0.7373E-03;   0.7448E-03;   0.7474E-03;   0.7448E-03;   0.7373E-03;   0.7261E-03;   0.7121E-03;   0.6965E-03;   0.6799E-03;   0.6627E-03;   0.6452E-03;   0.6275E-03;   0.6099E-03;   0.5922E-03;   0.5745E-03;   0.5569E-03;   0.5394E-03;   0.5224E-03;   0.5060E-03;   0.4910E-03;   0.4780E-03;   0.4683E-03;   0.3704E-03
  0.3488E-03;   0.4435E-03;   0.4567E-03;   0.4735E-03;   0.4921E-03;   0.5117E-03;   0.5315E-03;   0.5514E-03;   0.5711E-03;   0.5908E-03;   0.6104E-03;   0.6300E-03;   0.6497E-03;   0.6695E-03;   0.6893E-03;   0.7089E-03;   0.7279E-03;   0.7455E-03;   0.7603E-03;   0.7706E-03;   0.7743E-03;   0.7706E-03;   0.7603E-03;   0.7455E-03;   0.7279E-03;   0.7089E-03;   0.6893E-03;   0.6695E-03;   0.6497E-03;   0.6300E-03;   0.6104E-03;   0.5908E-03;   0.5711E-03;   0.5514E-03;   0.5315E-03;   0.5117E-03;   0.4921E-03;   0.4735E-03;   0.4567E-03;   0.4435E-03;   0.3488E-03
  0.3211E-03;   0.4130E-03;   0.4318E-03;   0.4540E-03;   0.4773E-03;   0.5007E-03;   0.5236E-03;   0.5460E-03;   0.5679E-03;   0.5894E-03;   0.6109E-03;   0.6324E-03;   0.6541E-03;   0.6762E-03;   0.6988E-03;   0.7219E-03;   0.7451E-03;   0.7676E-03;   0.7878E-03;   0.8028E-03;   0.8088E-03;   0.8028E-03;   0.7878E-03;   0.7676E-03;   0.7451E-03;   0.7219E-03;   0.6988E-03;   0.6762E-03;   0.6541E-03;   0.6324E-03;   0.6109E-03;   0.5894E-03;   0.5679E-03;   0.5460E-03;   0.5236E-03;   0.5007E-03;   0.4773E-03;   0.4540E-03;   0.4318E-03;   0.4130E-03;   0.3211E-03
  0.2842E-03;   0.3754E-03;   0.4036E-03;   0.4335E-03;   0.4626E-03;   0.4901E-03;   0.5162E-03;   0.5410E-03;   0.5649E-03;   0.5883E-03;   0.6114E-03;   0.6345E-03;   0.6581E-03;   0.6825E-03;   0.7079E-03;   0.7347E-03;   0.7629E-03;   0.7921E-03;   0.8206E-03;   0.8442E-03;   0.8551E-03;   0.8442E-03;   0.8206E-03;   0.7921E-03;   0.7629E-03;   0.7347E-03;   0.7079E-03;   0.6825E-03;   0.6581E-03;   0.6345E-03;   0.6114E-03;   0.5883E-03;   0.5649E-03;   0.5410E-03;   0.5162E-03;   0.4901E-03;   0.4626E-03;   0.4335E-03;   0.4036E-03;   0.3754E-03;   0.2842E-03
  0.2311E-03;   0.3297E-03;   0.3737E-03;   0.4137E-03;   0.4493E-03;   0.4810E-03;   0.5100E-03;   0.5370E-03;   0.5626E-03;   0.5873E-03;   0.6117E-03;   0.6363E-03;   0.6614E-03;   0.6877E-03;   0.7157E-03;   0.7461E-03;   0.7797E-03;   0.8172E-03;   0.8582E-03;   0.8985E-03;   0.9230E-03;   0.8985E-03;   0.8582E-03;   0.8172E-03;   0.7797E-03;   0.7461E-03;   0.7157E-03;   0.6877E-03;   0.6614E-03;   0.6363E-03;   0.6117E-03;   0.5873E-03;   0.5626E-03;   0.5370E-03;   0.5100E-03;   0.4810E-03;   0.4493E-03;   0.4137E-03;   0.3737E-03;   0.3297E-03;   0.2311E-03
  0.1816E-03;   0.2808E-03;   0.3478E-03;   0.3985E-03;   0.4397E-03;   0.4748E-03;   0.5059E-03;   0.5343E-03;   0.5610E-03;   0.5867E-03;   0.6120E-03;   0.6374E-03;   0.6636E-03;   0.6912E-03;   0.7210E-03;   0.7543E-03;   0.7927E-03;   0.8388E-03;   0.8964E-03;   0.9685E-03;   0.1040E-02;   0.9685E-03;   0.8964E-03;   0.8388E-03;   0.7927E-03;   0.7543E-03;   0.7210E-03;   0.6912E-03;   0.6636E-03;   0.6374E-03;   0.6120E-03;   0.5867E-03;   0.5610E-03;   0.5343E-03;   0.5059E-03;   0.4748E-03;   0.4397E-03;   0.3985E-03;   0.3478E-03;   0.2808E-03;   0.1816E-03
  0.1569E-03;   0.2642E-03;   0.3382E-03;   0.3928E-03;   0.4362E-03;   0.4726E-03;   0.5044E-03;   0.5334E-03;   0.5605E-03;   0.5865E-03;   0.6121E-03;   0.6378E-03;   0.6644E-03;   0.6924E-03;   0.7230E-03;   0.7574E-03;   0.7979E-03;   0.8490E-03;   0.9203E-03;   0.1039E-02;   0.1300E-02;   0.1039E-02;   0.9203E-03;   0.8490E-03;   0.7979E-03;   0.7574E-03;   0.7230E-03;   0.6924E-03;   0.6644E-03;   0.6378E-03;   0.6121E-03;   0.5865E-03;   0.5605E-03;   0.5334E-03;   0.5044E-03;   0.4726E-03;   0.4362E-03;   0.3928E-03;   0.3382E-03;   0.2642E-03;   0.1569E-03
  0.1816E-03;   0.2808E-03;   0.3478E-03;   0.3985E-03;   0.4397E-03;   0.4748E-03;   0.5059E-03;   0.5343E-03;   0.5610E-03;   0.5867E-03;   0.6120E-03;   0.6374E-03;   0.6636E-03;   0.6912E-03;   0.7210E-03;   0.7543E-03;   0.7927E-03;   0.8388E-03;   0.8964E-03;   0.9685E-03;   0.1040E-02;   0.9685E-03;   0.8964E-03;   0.8388E-03;   0.7927E-03;   0.7543E-03;   0.7210E-03;   0.6912E-03;   0.6636E-03;   0.6374E-03;   0.6120E-03;   0.5867E-03;   0.5610E-03;   0.5343E-03;   0.5059E-03;   0.4748E-03;   0.4397E-03;   0.3985E-03;   0.3478E-03;   0.2808E-03;   0.1816E-03
  0.2311E-03;   0.3297E-03;   0.3737E-03;   0.4137E-03;   0.4493E-03;   0.4810E-03;   0.5100E-03;   0.5370E-03;   0.5625E-03;   0.5873E-03;   0.6117E-03;   0.6363E-03;   0.6614E-03;   0.6877E-03;   0.7157E-03;   0.7461E-03;   0.7797E-03;   0.8172E-03;   0.8582E-03;   0.8985E-03;   0.9230E-03;   0.8985E-03;   0.8582E-03;   0.8172E-03;   0.7797E-03;   0.7461E-03;   0.7157E-03;   0.6877E-03;   0.6614E-03;   0.6363E-03;   0.6117E-03;   0.5873E-03;   0.5625E-03;   0.5370E-03;   0.5100E-03;   0.4810E-03;   0.4493E-03;   0.4137E-03;   0.3737E-03;   0.3297E-03;   0.2311E-03
  0.2842E-03;   0.3754E-03;   0.4036E-03;   0.4335E-03;   0.4625E-03;   0.4901E-03;   0.5162E-03;   0.5410E-03;   0.5649E-03;   0.5883E-03;   0.6113E-03;   0.6345E-03;   0.6581E-03;   0.6825E-03;   0.7079E-03;   0.7347E-03;   0.7629E-03;   0.7921E-03;   0.8206E-03;   0.8442E-03;   0.8551E-03;   0.8442E-03;   0.8206E-03;   0.7921E-03;   0.7629E-03;   0.7347E-03;   0.7079E-03;   0.6825E-03;   0.6581E-03;   0.6345E-03;   0.6113E-03;   0.5883E-03;   0.5649E-03;   0.5410E-03;   0.5162E-03;   0.4901E-03;   0.4625E-03;   0.4335E-03;   0.4036E-03;   0.3754E-03;   0.2842E-03
  0.3211E-03;   0.4130E-03;   0.4318E-03;   0.4540E-03;   0.4773E-03;   0.5007E-03;   0.5236E-03;   0.5459E-03;   0.5679E-03;   0.5894E-03;   0.6109E-03;   0.6324E-03;   0.6541E-03;   0.6762E-03;   0.6988E-03;   0.7219E-03;   0.7451E-03;   0.7676E-03;   0.7878E-03;   0.8028E-03;   0.8088E-03;   0.8028E-03;   0.7878E-03;   0.7676E-03;   0.7451E-03;   0.7219E-03;   0.6988E-03;   0.6762E-03;   0.6541E-03;   0.6324E-03;   0.6109E-03;   0.5894E-03;   0.5679E-03;   0.5459E-03;   0.5236E-03;   0.5007E-03;   0.4773E-03;   0.4540E-03;   0.4318E-03;   0.4130E-03;   0.3211E-03
  0.3488E-03;   0.4435E-03;   0.4567E-03;   0.4734E-03;   0.4921E-03;   0.5117E-03;   0.5315E-03;   0.5514E-03;   0.5711E-03;   0.5908E-03;   0.6104E-03;   0.6300E-03;   0.6497E-03;   0.6694E-03;   0.6892E-03;   0.7089E-03;   0.7279E-03;   0.7454E-03;   0.7603E-03;   0.7705E-03;   0.7743E-03;   0.7705E-03;   0.7603E-03;   0.7454E-03;   0.7279E-03;   0.7089E-03;   0.6892E-03;   0.6694E-03;   0.6497E-03;   0.6300E-03;   0.6104E-03;   0.5908E-03;   0.5711E-03;   0.5514E-03;   0.5315E-03;   0.5117E-03;   0.4921E-03;   0.4734E-03;   0.4567E-03;   0.4435E-03;   0.3488E-03
  0.3704E-03;   0.4683E-03;   0.4780E-03;   0.4910E-03;   0.5060E-03;   0.5224E-03;   0.5394E-03;   0.5569E-03;   0.5745E-03;   0.5922E-03;   0.6098E-03;   0.6275E-03;   0.6452E-03;   0.6627E-03;   0.6799E-03;   0.6965E-03;   0.7121E-03;   0.7260E-03;   0.7373E-03;   0.7447E-03;   0.7474E-03;   0.7447E-03;   0.7373E-03;   0.7260E-03;   0.7121E-03;   0.6965E-03;   0.6799E-03;   0.6627E-03;   0.6452E-03;   0.6275E-03;   0.6098E-03;   0.5922E-03;   0.5745E-03;   0.5569E-03;   0.5394E-03;   0.5224E-03;   0.5060E-03;   0.4910E-03;   0.4780E-03;   0.4683E-03;   0.3704E-03
  0.3878E-03;   0.4887E-03;   0.4961E-03;   0.5063E-03;   0.5186E-03;   0.5323E-03;   0.5470E-03;   0.5622E-03;   0.5778E-03;   0.5935E-03;   0.6093E-03;   0.6251E-03;   0.6408E-03;   0.6561E-03;   0.6710E-03;   0.6852E-03;   0.6981E-03;   0.7093E-03;   0.7181E-03;   0.7238E-03;   0.7257E-03;   0.7238E-03;   0.7181E-03;   0.7093E-03;   0.6981E-03;   0.6852E-03;   0.6710E-03;   0.6561E-03;   0.6408E-03;   0.6251E-03;   0.6093E-03;   0.5935E-03;   0.5778E-03;   0.5622E-03;   0.5470E-03;   0.5323E-03;   0.5186E-03;   0.5063E-03;   0.4961E-03;   0.4887E-03;   0.3878E-03
  0.4020E-03;   0.5055E-03;   0.5114E-03;   0.5197E-03;   0.5298E-03;   0.5414E-03;   0.5539E-03;   0.5672E-03;   0.5809E-03;   0.5948E-03;   0.6089E-03;   0.6229E-03;   0.6367E-03;   0.6501E-03;   0.6630E-03;   0.6750E-03;   0.6858E-03;   0.6950E-03;   0.7020E-03;   0.7065E-03;   0.7080E-03;   0.7065E-03;   0.7020E-03;   0.6950E-03;   0.6858E-03;   0.6750E-03;   0.6630E-03;   0.6501E-03;   0.6367E-03;   0.6229E-03;   0.6089E-03;   0.5948E-03;   0.5809E-03;   0.5672E-03;   0.5539E-03;   0.5414E-03;   0.5298E-03;   0.5197E-03;   0.5114E-03;   0.5055E-03;   0.4020E-03
  0.4137E-03;   0.5196E-03;   0.5244E-03;   0.5312E-03;   0.5396E-03;   0.5494E-03;   0.5602E-03;   0.5717E-03;   0.5837E-03;   0.5960E-03;   0.6084E-03;   0.6208E-03;   0.6329E-03;   0.6447E-03;   0.6558E-03;   0.6661E-03;   0.6752E-03;   0.6828E-03;   0.6885E-03;   0.6922E-03;   0.6934E-03;   0.6922E-03;   0.6885E-03;   0.6828E-03;   0.6752E-03;   0.6661E-03;   0.6558E-03;   0.6447E-03;   0.6329E-03;   0.6208E-03;   0.6084E-03;   0.5960E-03;   0.5837E-03;   0.5717E-03;   0.5602E-03;   0.5494E-03;   0.5396E-03;   0.5312E-03;   0.5244E-03;   0.5196E-03;   0.4137E-03
  0.4234E-03;   0.5313E-03;   0.5353E-03;   0.5410E-03;   0.5481E-03;   0.5565E-03;   0.5658E-03;   0.5758E-03;   0.5863E-03;   0.5971E-03;   0.6080E-03;   0.6189E-03;   0.6296E-03;   0.6398E-03;   0.6495E-03;   0.6583E-03;   0.6660E-03;   0.6724E-03;   0.6772E-03;   0.6802E-03;   0.6812E-03;   0.6802E-03;   0.6772E-03;   0.6724E-03;   0.6660E-03;   0.6583E-03;   0.6495E-03;   0.6398E-03;   0.6296E-03;   0.6189E-03;   0.6080E-03;   0.5971E-03;   0.5863E-03;   0.5758E-03;   0.5658E-03;   0.5565E-03;   0.5481E-03;   0.5410E-03;   0.5353E-03;   0.5313E-03;   0.4234E-03
  0.4316E-03;   0.5412E-03;   0.5445E-03;   0.5493E-03;   0.5554E-03;   0.5626E-03;   0.5706E-03;   0.5793E-03;   0.5886E-03;   0.5981E-03;   0.6077E-03;   0.6173E-03;   0.6266E-03;   0.6356E-03;   0.6440E-03;   0.6516E-03;   0.6582E-03;   0.6636E-03;   0.6677E-03;   0.6702E-03;   0.6710E-03;   0.6702E-03;   0.6677E-03;   0.6636E-03;   0.6582E-03;   0.6516E-03;   0.6440E-03;   0.6356E-03;   0.6266E-03;   0.6173E-03;   0.6077E-03;   0.5981E-03;   0.5886E-03;   0.5793E-03;   0.5706E-03;   0.5626E-03;   0.5554E-03;   0.5493E-03;   0.5445E-03;   0.5412E-03;   0.4316E-03
  0.4384E-03;   0.5494E-03;   0.5522E-03;   0.5563E-03;   0.5616E-03;   0.5678E-03;   0.5748E-03;   0.5824E-03;   0.5905E-03;   0.5989E-03;   0.6074E-03;   0.6158E-03;   0.6241E-03;   0.6319E-03;   0.6393E-03;   0.6459E-03;   0.6516E-03;   0.6563E-03;   0.6597E-03;   0.6618E-03;   0.6626E-03;   0.6618E-03;   0.6597E-03;   0.6563E-03;   0.6516E-03;   0.6459E-03;   0.6393E-03;   0.6319E-03;   0.6241E-03;   0.6158E-03;   0.6074E-03;   0.5989E-03;   0.5905E-03;   0.5824E-03;   0.5748E-03;   0.5678E-03;   0.5616E-03;   0.5563E-03;   0.5522E-03;   0.5494E-03;   0.4384E-03
  0.4440E-03;   0.5562E-03;   0.5587E-03;   0.5622E-03;   0.5668E-03;   0.5722E-03;   0.5783E-03;   0.5851E-03;   0.5922E-03;   0.5996E-03;   0.6071E-03;   0.6146E-03;   0.6219E-03;   0.6288E-03;   0.6353E-03;   0.6411E-03;   0.6460E-03;   0.6501E-03;   0.6531E-03;   0.6549E-03;   0.6555E-03;   0.6549E-03;   0.6531E-03;   0.6501E-03;   0.6460E-03;   0.6411E-03;   0.6353E-03;   0.6288E-03;   0.6219E-03;   0.6146E-03;   0.6071E-03;   0.5996E-03;   0.5922E-03;   0.5851E-03;   0.5783E-03;   0.5722E-03;   0.5668E-03;   0.5622E-03;   0.5587E-03;   0.5562E-03;   0.4440E-03
  0.4486E-03;   0.5619E-03;   0.5640E-03;   0.5671E-03;   0.5711E-03;   0.5759E-03;   0.5813E-03;   0.5873E-03;   0.5936E-03;   0.6002E-03;   0.6069E-03;   0.6136E-03;   0.6201E-03;   0.6262E-03;   0.6319E-03;   0.6370E-03;   0.6414E-03;   0.6450E-03;   0.6476E-03;   0.6492E-03;   0.6497E-03;   0.6492E-03;   0.6476E-03;   0.6450E-03;   0.6414E-03;   0.6370E-03;   0.6319E-03;   0.6262E-03;   0.6201E-03;   0.6136E-03;   0.6069E-03;   0.6002E-03;   0.5936E-03;   0.5873E-03;   0.5813E-03;   0.5759E-03;   0.5711E-03;   0.5671E-03;   0.5640E-03;   0.5619E-03;   0.4486E-03
  0.4524E-03;   0.5664E-03;   0.5683E-03;   0.5711E-03;   0.5746E-03;   0.5789E-03;   0.5838E-03;   0.5891E-03;   0.5948E-03;   0.6007E-03;   0.6067E-03;   0.6127E-03;   0.6185E-03;   0.6241E-03;   0.6292E-03;   0.6337E-03;   0.6376E-03;   0.6408E-03;   0.6431E-03;   0.6445E-03;   0.6450E-03;   0.6445E-03;   0.6431E-03;   0.6408E-03;   0.6376E-03;   0.6337E-03;   0.6292E-03;   0.6241E-03;   0.6185E-03;   0.6127E-03;   0.6067E-03;   0.6007E-03;   0.5948E-03;   0.5891E-03;   0.5838E-03;   0.5789E-03;   0.5746E-03;   0.5711E-03;   0.5683E-03;   0.5664E-03;   0.4524E-03
  0.4554E-03;   0.5701E-03;   0.5718E-03;   0.5743E-03;   0.5775E-03;   0.5813E-03;   0.5857E-03;   0.5906E-03;   0.5957E-03;   0.6011E-03;   0.6066E-03;   0.6120E-03;   0.6173E-03;   0.6223E-03;   0.6270E-03;   0.6311E-03;   0.6346E-03;   0.6375E-03;   0.6396E-03;   0.6408E-03;   0.6413E-03;   0.6408E-03;   0.6396E-03;   0.6375E-03;   0.6346E-03;   0.6311E-03;   0.6270E-03;   0.6223E-03;   0.6173E-03;   0.6120E-03;   0.6066E-03;   0.6011E-03;   0.5957E-03;   0.5906E-03;   0.5857E-03;   0.5813E-03;   0.5775E-03;   0.5743E-03;   0.5718E-03;   0.5701E-03;   0.4554E-03
